Path,ClassId
00017\01221_00000.ppm,17
00000\01799_00002.ppm,0
00025\01174_00002.ppm,25
00038\02309_00001.ppm,38
00035\02354_00002.ppm,35
00032\01536_00002.ppm,32
00056\00127_00001.ppm,56
00028\01901_00002.ppm,28
00032\00407_00000.ppm,32
00061\00118_00001.ppm,61
00035\01600_00001.ppm,35
00003\00259_00002.ppm,3
00021\02281_00002.ppm,21
00061\01588_00002.ppm,61
00032\02257_00001.ppm,32
00061\01108_00001.ppm,61
00032\01525_00002.ppm,32
00029\01365_00001.ppm,29
00039\01264_00000.ppm,39
00052\00842_00002.ppm,52
00032\01994_00002.ppm,32
00039\00629_00002.ppm,39
00019\01227_00002.ppm,19
00054\00402_00002.ppm,54
00061\00111_00002.ppm,61
00028\00777_00001.ppm,28
00043\01164_00002.ppm,43
00037\00808_00002.ppm,37
00013\02384_00000.ppm,13
00039\01861_00000.ppm,39
00054\01757_00002.ppm,54
00019\00066_00000.ppm,19
00028\00576_00001.ppm,28
00041\01291_00000.ppm,41
00019\01229_00002.ppm,19
00060\02066_00001.ppm,60
00039\01838_00001.ppm,39
00025\01176_00001.ppm,25
00045\00512_00000.ppm,45
00032\00957_00002.ppm,32
00007\01062_00002.ppm,7
00054\02366_00001.ppm,54
00038\00772_00000.ppm,38
00032\01764_00002.ppm,32
00061\01894_00000.ppm,61
00032\02028_00001.ppm,32
00045\00118_00001.ppm,45
00018\00112_00001.ppm,18
00017\02159_00000.ppm,17
00003\00391_00000.ppm,3
00001\01681_00002.ppm,1
00001\01854_00002.ppm,1
00032\01763_00000.ppm,32
00019\01936_00001.ppm,19
00024\00032_00001.ppm,24
00038\00453_00002.ppm,38
00024\00356_00002.ppm,24
00035\02263_00000.ppm,35
00024\01280_00002.ppm,24
00019\00015_00002.ppm,19
00017\00017_00000.ppm,17
00035\02357_00001.ppm,35
00021\00546_00002.ppm,21
00032\02020_00000.ppm,32
00028\01806_00000.ppm,28
00061\00935_00000.ppm,61
00029\00117_00002.ppm,29
00032\00407_00001.ppm,32
00035\02001_00001.ppm,35
00041\00124_00000.ppm,41
00032\01238_00001.ppm,32
00061\00039_00002.ppm,61
00047\00486_00000.ppm,47
00053\01669_00002.ppm,53
00017\00132_00000.ppm,17
00053\00893_00001.ppm,53
00019\00577_00001.ppm,19
00038\02257_00002.ppm,38
00047\01614_00001.ppm,47
00036\01457_00002.ppm,36
00007\02229_00001.ppm,7
00047\00062_00001.ppm,47
00009\00223_00002.ppm,9
00020\01755_00002.ppm,20
00035\02088_00001.ppm,35
00061\01959_00002.ppm,61
00029\00376_00002.ppm,29
00013\02377_00001.ppm,13
00059\01481_00002.ppm,59
00061\01998_00002.ppm,61
00039\01242_00000.ppm,39
00054\00471_00002.ppm,54
00019\01876_00001.ppm,19
00022\01676_00002.ppm,22
00022\00713_00003.ppm,22
00022\00840_00000.ppm,22
00019\00577_00002.ppm,19
00008\00605_00001.ppm,8
00045\00400_00000.ppm,45
00016\00074_00002.ppm,16
00041\01672_00001.ppm,41
00052\01131_00002.ppm,52
00040\01650_00000.ppm,40
00046\00850_00002.ppm,46
00013\02372_00002.ppm,13
00002\00025_00000.ppm,2
00038\00466_00001.ppm,38
00016\00444_00000.ppm,16
00016\00074_00000.ppm,16
00027\00328_00001.ppm,27
00038\01019_00000.ppm,38
00056\00664_00000.ppm,56
00031\02598_00001.ppm,31
00041\00999_00000.ppm,41
00038\01129_00001.ppm,38
00022\00926_00000.ppm,22
00017\02602_00001.ppm,17
00022\01312_00002.ppm,22
00032\02575_00000.ppm,32
00017\00324_00001.ppm,17
00059\01282_00000.ppm,59
00061\00928_00000.ppm,61
00049\00311_00000.ppm,49
00053\01553_00000.ppm,53
00017\02569_00002.ppm,17
00054\01937_00001.ppm,54
00007\02403_00001.ppm,7
00022\00956_00003.ppm,22
00021\00343_00002.ppm,21
00035\02350_00002.ppm,35
00022\01250_00000.ppm,22
00026\00173_00002.ppm,26
00007\01605_00002.ppm,7
00028\01897_00000.ppm,28
00056\01887_00002.ppm,56
00061\01933_00001.ppm,61
00031\02077_00001.ppm,31
00061\00037_00001.ppm,61
00005\00261_00000.ppm,5
00061\00063_00002.ppm,61
00032\01764_00000.ppm,32
00055\01905_00001.ppm,55
00010\00254_00001.ppm,10
00040\00997_00000.ppm,40
00013\01549_00000.ppm,13
00045\00563_00000.ppm,45
00038\00462_00000.ppm,38
00032\00943_00000.ppm,32
00028\00779_00001.ppm,28
00018\02495_00001.ppm,18
00044\01837_00000.ppm,44
00040\00798_00002.ppm,40
00031\02047_00000.ppm,31
00004\01312_00001.ppm,4
00019\00058_00002.ppm,19
00004\00214_00002.ppm,4
00032\01713_00001.ppm,32
00022\00905_00001.ppm,22
00010\02056_00000.ppm,10
00035\02261_00001.ppm,35
00022\00891_00000.ppm,22
00039\02268_00001.ppm,39
00061\00044_00002.ppm,61
00022\01523_00000.ppm,22
00019\02640_00002.ppm,19
00035\01294_00002.ppm,35
00018\02207_00000.ppm,18
00057\01934_00001.ppm,57
00053\01477_00002.ppm,53
00032\02070_00001.ppm,32
00032\02413_00002.ppm,32
00017\02338_00001.ppm,17
00037\00163_00002.ppm,37
00021\02275_00002.ppm,21
00027\01667_00001.ppm,27
00032\02180_00000.ppm,32
00017\02412_00002.ppm,17
00004\02450_00001.ppm,4
00022\01560_00000.ppm,22
00057\00339_00002.ppm,57
00018\00394_00002.ppm,18
00038\00855_00000.ppm,38
00038\00466_00000.ppm,38
00032\01108_00001.ppm,32
00028\01375_00000.ppm,28
00038\01526_00002.ppm,38
00032\02163_00001.ppm,32
00053\02134_00002.ppm,53
00037\00164_00002.ppm,37
00032\01165_00001.ppm,32
00053\01559_00000.ppm,53
00039\01911_00002.ppm,39
00040\00826_00000.ppm,40
00019\01368_00000.ppm,19
00035\02471_00001.ppm,35
00024\01918_00002.ppm,24
00017\00324_00000.ppm,17
00053\01649_00001.ppm,53
00032\02296_00001.ppm,32
00053\01438_00000.ppm,53
00052\00729_00000.ppm,52
00040\00022_00001.ppm,40
00032\02420_00002.ppm,32
00038\00844_00002.ppm,38
00039\01104_00002.ppm,39
00040\00787_00002.ppm,40
00019\00149_00002.ppm,19
00061\01883_00002.ppm,61
00028\00158_00001.ppm,28
00028\02031_00002.ppm,28
00054\00607_00000.ppm,54
00018\00008_00000.ppm,18
00038\02410_00001.ppm,38
00035\02290_00001.ppm,35
00038\01849_00001.ppm,38
00039\00955_00001.ppm,39
00032\02317_00001.ppm,32
00028\00898_00000.ppm,28
00032\02155_00000.ppm,32
00035\02638_00000.ppm,35
00022\00843_00002.ppm,22
00017\02102_00002.ppm,17
00029\02102_00001.ppm,29
00039\01857_00002.ppm,39
00035\02616_00000.ppm,35
00017\00023_00002.ppm,17
00032\01766_00000.ppm,32
00054\00471_00000.ppm,54
00045\00451_00000.ppm,45
00019\00133_00000.ppm,19
00038\00052_00000.ppm,38
00047\01358_00001.ppm,47
00054\01757_00000.ppm,54
00032\02485_00002.ppm,32
00053\01641_00002.ppm,53
00028\02049_00000.ppm,28
00061\00065_00001.ppm,61
00053\00242_00001.ppm,53
00019\01936_00002.ppm,19
00040\01737_00002.ppm,40
00035\02634_00001.ppm,35
00042\00875_00000.ppm,42
00021\00685_00001.ppm,21
00040\01027_00002.ppm,40
00053\01688_00002.ppm,53
00029\02102_00002.ppm,29
00035\02246_00000.ppm,35
00061\01528_00000.ppm,61
00031\01957_00001.ppm,31
00032\01775_00001.ppm,32
00013\01471_00002.ppm,13
00022\01292_00001.ppm,22
00057\02016_00001.ppm,57
00038\01382_00002.ppm,38
00032\00931_00001.ppm,32
00032\02282_00002.ppm,32
00008\01530_00000.ppm,8
00003\02184_00002.ppm,3
00038\02099_00000.ppm,38
00053\00366_00002.ppm,53
00039\00094_00001.ppm,39
00008\01016_00000.ppm,8
00014\00408_00000.ppm,14
00047\01338_00000.ppm,47
00045\00451_00001.ppm,45
00032\02633_00000.ppm,32
00007\01138_00001.ppm,7
00032\01111_00001.ppm,32
00025\01174_00000.ppm,25
00031\00065_00002.ppm,31
00047\00260_00002.ppm,47
00032\01254_00001.ppm,32
00032\01955_00001.ppm,32
00039\00934_00001.ppm,39
00025\02497_00002.ppm,25
00028\01897_00001.ppm,28
00019\00967_00001.ppm,19
00038\01960_00000.ppm,38
00043\01164_00001.ppm,43
00019\02408_00000.ppm,19
00022\00702_00002.ppm,22
00029\00011_00000.ppm,29
00041\01781_00002.ppm,41
00039\00011_00000.ppm,39
00028\00407_00000.ppm,28
00035\02354_00001.ppm,35
00032\02556_00001.ppm,32
00017\00298_00000.ppm,17
00047\00496_00002.ppm,47
00013\00961_00001.ppm,13
00061\02026_00002.ppm,61
00038\02158_00001.ppm,38
00057\02008_00000.ppm,57
00061\01237_00000.ppm,61
00045\00035_00000.ppm,45
00042\01732_00002.ppm,42
00035\02261_00000.ppm,35
00046\01021_00000.ppm,46
00045\00563_00001.ppm,45
00022\01668_00002.ppm,22
00061\01803_00002.ppm,61
00046\00828_00001.ppm,46
00017\02417_00000.ppm,17
00041\01149_00001.ppm,41
00021\00546_00000.ppm,21
00032\02443_00001.ppm,32
00038\00655_00001.ppm,38
00028\00149_00002.ppm,28
00022\00609_00002.ppm,22
00061\00952_00000.ppm,61
00022\01302_00000.ppm,22
00024\01163_00000.ppm,24
00061\00596_00000.ppm,61
00061\00121_00000.ppm,61
00017\02153_00000.ppm,17
00011\00271_00002.ppm,11
00024\00355_00000.ppm,24
00028\00094_00002.ppm,28
00038\02326_00002.ppm,38
00019\00970_00000.ppm,19
00018\00024_00000.ppm,18
00054\02232_00000.ppm,54
00019\02010_00002.ppm,19
00040\00829_00001.ppm,40
00016\02562_00002.ppm,16
00016\02563_00000.ppm,16
00022\00609_00000.ppm,22
00037\00809_00000.ppm,37
00028\00726_00002.ppm,28
00031\02512_00002.ppm,31
00038\01849_00002.ppm,38
00021\02473_00001.ppm,21
00041\01370_00001.ppm,41
00032\01525_00000.ppm,32
00045\00333_00000.ppm,45
00032\02115_00001.ppm,32
00032\00559_00000.ppm,32
00037\02619_00001.ppm,37
00018\00757_00002.ppm,18
00019\02068_00002.ppm,19
00032\02642_00001.ppm,32
00025\00701_00002.ppm,25
00053\01551_00000.ppm,53
00018\02478_00002.ppm,18
00007\02240_00001.ppm,7
00059\01557_00000.ppm,59
00040\01451_00002.ppm,40
00032\02469_00002.ppm,32
00040\00530_00002.ppm,40
00001\00475_00002.ppm,1
00061\00615_00002.ppm,61
00019\01222_00001.ppm,19
00039\01917_00002.ppm,39
00018\01076_00000.ppm,18
00039\01870_00001.ppm,39
00022\01644_00000.ppm,22
00035\02198_00000.ppm,35
00057\02630_00002.ppm,57
00032\00580_00000.ppm,32
00018\00117_00001.ppm,18
00031\02595_00001.ppm,31
00036\00564_00000.ppm,36
00022\01113_00001.ppm,22
00000\00017_00002.ppm,0
00057\00472_00003.ppm,57
00061\00118_00002.ppm,61
00014\01926_00001.ppm,14
00032\01973_00001.ppm,32
00053\01621_00002.ppm,53
00008\01521_00001.ppm,8
00055\00276_00000.ppm,55
00038\02483_00001.ppm,38
00040\00868_00002.ppm,40
00032\02034_00000.ppm,32
00032\00549_00002.ppm,32
00001\00252_00002.ppm,1
00038\02514_00001.ppm,38
00022\01067_00000.ppm,22
00038\02319_00002.ppm,38
00007\00689_00001.ppm,7
00019\00149_00001.ppm,19
00041\00104_00002.ppm,41
00035\02098_00000.ppm,35
00046\00290_00001.ppm,46
00061\00602_00001.ppm,61
00054\02352_00001.ppm,54
00004\00282_00002.ppm,4
00057\02629_00001.ppm,57
00039\01005_00001.ppm,39
00053\01707_00000.ppm,53
00008\00605_00002.ppm,8
00032\00562_00000.ppm,32
00031\00136_00002.ppm,31
00018\02215_00001.ppm,18
00032\01112_00000.ppm,32
00017\02501_00002.ppm,17
00061\00039_00000.ppm,61
00040\01387_00001.ppm,40
00007\00299_00000.ppm,7
00032\01529_00000.ppm,32
00019\00841_00001.ppm,19
00032\02413_00000.ppm,32
00035\02238_00000.ppm,35
00022\00905_00002.ppm,22
00032\02657_00001.ppm,32
00017\00710_00002.ppm,17
00047\00054_00002.ppm,47
00032\01569_00002.ppm,32
00031\01716_00002.ppm,31
00054\01792_00000.ppm,54
00000\00017_00001.ppm,0
00022\01424_00002.ppm,22
00038\02291_00000.ppm,38
00019\00402_00001.ppm,19
00019\01962_00001.ppm,19
00020\01970_00002.ppm,20
00022\01303_00001.ppm,22
00037\00100_00000.ppm,37
00052\00476_00001.ppm,52
00022\01169_00001.ppm,22
00031\00580_00000.ppm,31
00043\00873_00002.ppm,43
00019\00729_00002.ppm,19
00019\00964_00000.ppm,19
00014\01490_00001.ppm,14
00054\02506_00002.ppm,54
00040\01791_00000.ppm,40
00030\00364_00000.ppm,30
00044\02106_00001.ppm,44
00018\02196_00000.ppm,18
00002\01515_00000.ppm,2
00041\01787_00000.ppm,41
00041\01449_00001.ppm,41
00019\02101_00001.ppm,19
00017\01199_00001.ppm,17
00057\00343_00000.ppm,57
00041\00989_00002.ppm,41
00010\02105_00001.ppm,10
00053\01300_00001.ppm,53
00022\01367_00001.ppm,22
00031\00065_00000.ppm,31
00037\00975_00003.ppm,37
00038\02149_00000.ppm,38
00038\00822_00000.ppm,38
00013\02368_00000.ppm,13
00010\02188_00002.ppm,10
00013\00919_00002.ppm,13
00025\00696_00001.ppm,25
00057\01843_00001.ppm,57
00038\00552_00001.ppm,38
00056\00303_00002.ppm,56
00022\00570_00002.ppm,22
00032\01847_00002.ppm,32
00061\01269_00002.ppm,61
00038\00038_00000.ppm,38
00051\01878_00000.ppm,51
00053\00671_00000.ppm,53
00001\00874_00002.ppm,1
00022\00665_00000.ppm,22
00061\00596_00002.ppm,61
00032\02525_00001.ppm,32
00039\00626_00001.ppm,39
00035\02004_00001.ppm,35
00001\00897_00000.ppm,1
00039\00696_00002.ppm,39
00032\00369_00001.ppm,32
00045\01391_00002.ppm,45
00003\01291_00000.ppm,3
00028\00392_00001.ppm,28
00024\01490_00002.ppm,24
00061\00103_00001.ppm,61
00023\00630_00002.ppm,23
00047\00485_00002.ppm,47
00045\00571_00000.ppm,45
00035\02331_00000.ppm,35
00038\01461_00000.ppm,38
00019\00964_00001.ppm,19
00032\01996_00001.ppm,32
00057\02444_00000.ppm,57
00032\01588_00000.ppm,32
00031\01911_00002.ppm,31
00009\00224_00001.ppm,9
00017\00845_00000.ppm,17
00022\02581_00002.ppm,22
00054\00474_00000.ppm,54
00061\00118_00001.ppm,61
00035\00031_00001.ppm,35
00045\02499_00002.ppm,45
00022\01224_00000.ppm,22
00031\01716_00001.ppm,31
00007\02127_00002.ppm,7
00039\00620_00002.ppm,39
00056\01199_00002.ppm,56
00005\00575_00001.ppm,5
00019\01459_00001.ppm,19
00038\01511_00000.ppm,38
00038\01347_00001.ppm,38
00056\00790_00000.ppm,56
00012\01473_00000.ppm,12
00022\00713_00002.ppm,22
00010\02639_00001.ppm,10
00045\00033_00001.ppm,45
00012\01565_00002.ppm,12
00032\00935_00001.ppm,32
00040\01566_00001.ppm,40
00030\00686_00000.ppm,30
00032\01817_00000.ppm,32
00031\02265_00001.ppm,31
00018\02215_00000.ppm,18
00035\02250_00000.ppm,35
00013\00202_00000.ppm,13
00041\01017_00002.ppm,41
00061\02463_00002.ppm,61
00032\02255_00000.ppm,32
00032\02029_00002.ppm,32
00028\01726_00002.ppm,28
00038\01919_00001.ppm,38
00038\00857_00000.ppm,38
00040\01025_00000.ppm,40
00054\02232_00001.ppm,54
00017\02046_00000.ppm,17
00032\00951_00001.ppm,32
00032\01109_00001.ppm,32
00035\02017_00002.ppm,35
00019\00554_00002.ppm,19
00019\00079_00001.ppm,19
00001\00025_00002.ppm,1
00022\02423_00000.ppm,22
00031\00068_00002.ppm,31
00040\01593_00001.ppm,40
00038\00694_00001.ppm,38
00028\01197_00000.ppm,28
00019\02244_00001.ppm,19
00057\01869_00000.ppm,57
00045\00033_00000.ppm,45
00053\01669_00001.ppm,53
00038\00714_00000.ppm,38
00019\01571_00002.ppm,19
00039\01935_00002.ppm,39
00031\02512_00000.ppm,31
00046\00827_00001.ppm,46
00039\01100_00001.ppm,39
00013\00884_00002.ppm,13
00038\01351_00000.ppm,38
00022\01265_00001.ppm,22
00038\02085_00001.ppm,38
00017\02432_00002.ppm,17
00022\00717_00001.ppm,22
00030\02092_00001.ppm,30
00047\00486_00002.ppm,47
00041\01040_00001.ppm,41
00061\00092_00002.ppm,61
00028\01357_00001.ppm,28
00001\01854_00001.ppm,1
00019\01038_00002.ppm,19
00056\02080_00000.ppm,56
00007\01397_00002.ppm,7
00017\00349_00001.ppm,17
00032\02050_00000.ppm,32
00041\01396_00001.ppm,41
00022\01683_00002.ppm,22
00039\01261_00002.ppm,39
00053\01439_00002.ppm,53
00024\01161_00002.ppm,24
00047\01322_00002.ppm,47
00028\00158_00002.ppm,28
00035\02289_00000.ppm,35
00000\00021_00001.ppm,0
00047\00387_00000.ppm,47
00042\01730_00002.ppm,42
00018\02658_00002.ppm,18
00040\00767_00000.ppm,40
00038\01342_00001.ppm,38
00040\00913_00000.ppm,40
00057\00784_00001.ppm,57
00050\00584_00001.ppm,50
00021\00047_00001.ppm,21
00061\02063_00001.ppm,61
00032\02158_00002.ppm,32
00032\00377_00001.ppm,32
00041\00989_00001.ppm,41
00018\02209_00000.ppm,18
00032\01995_00002.ppm,32
00032\00952_00001.ppm,32
00010\02105_00000.ppm,10
00043\01094_00000.ppm,43
00028\02555_00000.ppm,28
00051\00839_00002.ppm,51
00039\02046_00002.ppm,39
00019\01131_00002.ppm,19
00021\02465_00001.ppm,21
00035\02632_00002.ppm,35
00057\00473_00002.ppm,57
00035\02289_00002.ppm,35
00032\01995_00000.ppm,32
00001\01988_00000.ppm,1
00001\00920_00001.ppm,1
00032\02214_00002.ppm,32
00007\00769_00000.ppm,7
00038\00046_00001.ppm,38
00014\00208_00001.ppm,14
00061\02002_00001.ppm,61
00022\01633_00000.ppm,22
00022\01051_00001.ppm,22
00030\00710_00001.ppm,30
00017\02328_00000.ppm,17
00032\02659_00002.ppm,32
00001\00933_00000.ppm,1
00022\01171_00000.ppm,22
00024\01544_00000.ppm,24
00054\00484_00001.ppm,54
00000\01153_00001.ppm,0
00032\02481_00002.ppm,32
00022\01224_00002.ppm,22
00023\00258_00000.ppm,23
00001\01987_00001.ppm,1
00010\02255_00001.ppm,10
00014\01780_00000.ppm,14
00039\00644_00000.ppm,39
00021\01162_00001.ppm,21
00061\01910_00000.ppm,61
00043\01733_00001.ppm,43
00018\00195_00001.ppm,18
00019\00079_00000.ppm,19
00049\00128_00000.ppm,49
00038\00745_00001.ppm,38
00040\01202_00000.ppm,40
00039\02044_00000.ppm,39
00028\01678_00002.ppm,28
00032\02472_00001.ppm,32
00042\00109_00002.ppm,42
00022\01265_00002.ppm,22
00047\01307_00002.ppm,47
00035\02343_00002.ppm,35
00037\01875_00002.ppm,37
00019\00573_00002.ppm,19
00032\02060_00000.ppm,32
00038\00370_00001.ppm,38
00038\02333_00000.ppm,38
00038\01000_00000.ppm,38
00038\00392_00002.ppm,38
00032\02661_00002.ppm,32
00053\01182_00000.ppm,53
00017\02159_00001.ppm,17
00053\00894_00001.ppm,53
00059\00887_00000.ppm,59
00030\02103_00001.ppm,30
00053\01634_00000.ppm,53
00032\00927_00001.ppm,32
00019\02605_00001.ppm,19
00001\01991_00002.ppm,1
00018\01982_00000.ppm,18
00018\00027_00000.ppm,18
00033\00340_00001.ppm,33
00022\00362_00000.ppm,22
00035\00345_00000.ppm,35
00057\01272_00002.ppm,57
00040\01826_00002.ppm,40
00022\01169_00000.ppm,22
00040\01795_00000.ppm,40
00008\01663_00002.ppm,8
00020\01970_00000.ppm,20
00040\00894_00000.ppm,40
00028\02037_00001.ppm,28
00032\01280_00000.ppm,32
00038\00452_00001.ppm,38
00061\00123_00001.ppm,61
00007\02226_00000.ppm,7
00022\00939_00000.ppm,22
00052\01743_00002.ppm,52
00010\00263_00001.ppm,10
00015\00709_00001.ppm,15
00032\02047_00001.ppm,32
00022\00092_00002.ppm,22
00018\00027_00002.ppm,18
00054\02352_00002.ppm,54
00022\01053_00002.ppm,22
00045\00122_00002.ppm,45
00038\00759_00002.ppm,38
00056\01430_00002.ppm,56
00045\00321_00001.ppm,45
00019\02006_00000.ppm,19
00040\01445_00002.ppm,40
00054\01024_00000.ppm,54
00007\01017_00001.ppm,7
00057\02448_00002.ppm,57
00021\01832_00000.ppm,21
00047\00492_00002.ppm,47
00007\00689_00000.ppm,7
00043\00878_00001.ppm,43
00040\00448_00002.ppm,40
00035\00020_00001.ppm,35
00013\00866_00000.ppm,13
00032\01996_00002.ppm,32
00032\00945_00002.ppm,32
00011\00271_00003.ppm,11
00017\02369_00000.ppm,17
00035\01677_00000.ppm,35
00061\01955_00001.ppm,61
00019\01204_00000.ppm,19
00039\01910_00002.ppm,39
00031\00111_00000.ppm,31
00061\01588_00001.ppm,61
00032\02575_00001.ppm,32
00054\02352_00000.ppm,54
00021\01811_00001.ppm,21
00054\01750_00001.ppm,54
00035\02045_00001.ppm,35
00038\00067_00000.ppm,38
00017\02438_00000.ppm,17
00022\00697_00002.ppm,22
00038\00192_00001.ppm,38
00035\02632_00000.ppm,35
00032\01263_00000.ppm,32
00056\00125_00002.ppm,56
00035\02371_00001.ppm,35
00031\02115_00000.ppm,31
00032\01828_00000.ppm,32
00038\00466_00002.ppm,38
00061\01249_00002.ppm,61
00032\01848_00000.ppm,32
00061\01995_00001.ppm,61
00002\01503_00002.ppm,2
00032\02320_00000.ppm,32
00040\01819_00001.ppm,40
00040\01185_00002.ppm,40
00022\01295_00002.ppm,22
00022\01786_00001.ppm,22
00005\01893_00000.ppm,5
00019\00805_00000.ppm,19
00007\00017_00000.ppm,7
00028\02651_00001.ppm,28
00041\00122_00001.ppm,41
00032\02661_00000.ppm,32
00022\00007_00000.ppm,22
00019\01214_00002.ppm,19
00012\01473_00002.ppm,12
00025\01166_00002.ppm,25
00037\01459_00001.ppm,37
00006\00327_00002.ppm,6
00030\02117_00001.ppm,30
00001\00897_00002.ppm,1
00057\01841_00002.ppm,57
00022\01550_00000.ppm,22
00040\01412_00002.ppm,40
00059\01984_00001.ppm,59
00054\00402_00001.ppm,54
00055\00579_00002.ppm,55
00053\01688_00001.ppm,53
00059\00885_00002.ppm,59
00019\00960_00000.ppm,19
00038\00733_00001.ppm,38
00047\01332_00000.ppm,47
00022\01210_00002.ppm,22
00054\00417_00000.ppm,54
00047\00487_00000.ppm,47
00001\01584_00000.ppm,1
00024\01927_00000.ppm,24
00027\00335_00000.ppm,27
00031\01956_00001.ppm,31
00007\02341_00000.ppm,7
00042\01736_00001.ppm,42
00054\00484_00000.ppm,54
00061\01524_00001.ppm,61
00032\02026_00001.ppm,32
00039\01247_00000.ppm,39
00032\00001_00001.ppm,32
00040\00464_00000.ppm,40
00054\01126_00002.ppm,54
00017\02312_00002.ppm,17
00018\00401_00001.ppm,18
00007\01152_00002.ppm,7
00056\01430_00000.ppm,56
00055\01905_00000.ppm,55
00038\00740_00001.ppm,38
00033\00586_00002.ppm,33
00024\00328_00001.ppm,24
00035\01661_00002.ppm,35
00061\01911_00002.ppm,61
00028\00642_00001.ppm,28
00007\00769_00002.ppm,7
00047\00495_00002.ppm,47
00038\00049_00000.ppm,38
00053\00093_00002.ppm,53
00041\01078_00001.ppm,41
00022\01493_00001.ppm,22
00022\00678_00001.ppm,22
00007\01388_00000.ppm,7
00047\00495_00000.ppm,47
00040\00460_00001.ppm,40
00022\00954_00002.ppm,22
00047\01322_00000.ppm,47
00019\00610_00000.ppm,19
00038\01457_00000.ppm,38
00061\01244_00002.ppm,61
00022\01014_00002.ppm,22
00044\01597_00002.ppm,44
00022\01246_00002.ppm,22
00022\01044_00000.ppm,22
00038\01457_00001.ppm,38
00035\01294_00001.ppm,35
00019\00126_00001.ppm,19
00013\02363_00001.ppm,13
00045\00084_00001.ppm,45
00039\00958_00001.ppm,39
00047\01366_00000.ppm,47
00037\01349_00002.ppm,37
00045\00036_00002.ppm,45
00019\00805_00001.ppm,19
00047\00043_00000.ppm,47
00053\01492_00001.ppm,53
00038\00778_00000.ppm,38
00032\01254_00002.ppm,32
00040\01729_00000.ppm,40
00017\00238_00001.ppm,17
00056\01200_00000.ppm,56
00061\01238_00002.ppm,61
00052\00842_00000.ppm,52
00053\01182_00001.ppm,53
00059\00137_00001.ppm,59
00032\02336_00001.ppm,32
00040\00525_00001.ppm,40
00042\00515_00000.ppm,42
00048\01923_00002.ppm,48
00053\01789_00001.ppm,53
00019\01010_00002.ppm,19
00018\01943_00002.ppm,18
00039\02005_00001.ppm,39
00045\00012_00000.ppm,45
00010\00254_00000.ppm,10
00054\01472_00000.ppm,54
00038\02155_00002.ppm,38
00054\01898_00001.ppm,54
00032\00050_00002.ppm,32
00019\00916_00002.ppm,19
00032\02325_00001.ppm,32
00022\01057_00002.ppm,22
00038\02486_00000.ppm,38
00017\02432_00000.ppm,17
00053\01400_00001.ppm,53
00053\01674_00000.ppm,53
00032\02467_00002.ppm,32
00032\02420_00000.ppm,32
00019\01928_00002.ppm,19
00024\01952_00000.ppm,24
00017\02455_00000.ppm,17
00022\00293_00002.ppm,22
00022\01295_00001.ppm,22
00061\00589_00000.ppm,61
00038\02315_00001.ppm,38
00044\01969_00002.ppm,44
00040\00765_00000.ppm,40
00038\00764_00002.ppm,38
00039\01006_00002.ppm,39
00060\01877_00000.ppm,60
00059\01989_00002.ppm,59
00010\02056_00001.ppm,10
00038\02104_00000.ppm,38
00007\01653_00001.ppm,7
00038\01356_00000.ppm,38
00037\00973_00000.ppm,37
00035\01600_00000.ppm,35
00001\00947_00002.ppm,1
00032\01973_00002.ppm,32
00061\00042_00001.ppm,61
00032\02453_00001.ppm,32
00053\01674_00001.ppm,53
00010\00240_00002.ppm,10
00040\01700_00002.ppm,40
00017\00349_00002.ppm,17
00008\01873_00001.ppm,8
00019\01459_00000.ppm,19
00019\02386_00000.ppm,19
00007\00618_00002.ppm,7
00039\00940_00002.ppm,39
00061\01013_00000.ppm,61
00061\00208_00002.ppm,61
00034\00561_00002.ppm,34
00053\01041_00001.ppm,53
00054\00135_00000.ppm,54
00061\00060_00001.ppm,61
00054\00437_00000.ppm,54
00023\00535_00001.ppm,23
00046\00090_00002.ppm,46
00017\02600_00000.ppm,17
00038\00855_00001.ppm,38
00024\01870_00002.ppm,24
00053\00091_00002.ppm,53
00022\00362_00002.ppm,22
00058\01788_00001.ppm,58
00032\02163_00000.ppm,32
00019\01874_00000.ppm,19
00029\00021_00002.ppm,29
00026\00246_00000.ppm,26
00032\02319_00001.ppm,32
00001\00455_00000.ppm,1
00053\01559_00001.ppm,53
00047\00492_00000.ppm,47
00059\02221_00002.ppm,59
00045\00542_00000.ppm,45
00013\01704_00001.ppm,13
00061\00046_00001.ppm,61
00022\01626_00001.ppm,22
00061\00928_00001.ppm,61
00019\01039_00001.ppm,19
00040\01333_00002.ppm,40
00009\00285_00001.ppm,9
00021\02431_00000.ppm,21
00026\00246_00002.ppm,26
00023\00908_00002.ppm,23
00007\02151_00002.ppm,7
00001\00876_00000.ppm,1
00039\01107_00002.ppm,39
00038\00049_00002.ppm,38
00035\02017_00000.ppm,35
00038\02317_00001.ppm,38
00061\00092_00000.ppm,61
00022\01057_00001.ppm,22
00055\00579_00001.ppm,55
00050\00581_00002.ppm,50
00023\00113_00002.ppm,23
00022\00115_00000.ppm,22
00037\00163_00000.ppm,37
00040\01729_00001.ppm,40
00032\02039_00000.ppm,32
00053\01290_00001.ppm,53
00041\00991_00001.ppm,41
00032\02597_00000.ppm,32
00041\00124_00001.ppm,41
00040\01027_00001.ppm,40
00040\01700_00001.ppm,40
00056\01784_00002.ppm,56
